plot_id,plt_cn,x,y,year,time,county_fips,county,fia_unit,fia_unit_name,forested,proportion_forested,nonsamp_prop,agb_live_mg_ha,agb_live_c_mg_ha,agb_dead_mg_ha,tcc_mean
3243,558629444126144,-2060770.4353658357,2937177.979580394,2019,2019.2493150684932,53041,Lewis,7,Southwest,TRUE,0.967241,0,386.6311836503048,198.65172656199593,28.942155863853316,73.51182556152344
3244,558629445126144,-2051709.7965158306,2911141.2452827482,2019,2019.849315068493,53041,Lewis,7,Southwest,TRUE,1,0,136.29937529217707,68.06688214542135,9.038261029991897,73.4023208618164
3245,558629446126144,-2066923.878842684,2915522.276154378,2019,2019.4246575342465,53041,Lewis,7,Southwest,TRUE,1,0,211.42480257542584,108.46270627304493,8.10304075687212,84.03105926513672
3246,558629447126144,-2009174.0026013965,2891489.1058412194,2019,2019.5424657534247,53041,Lewis,7,Southwest,TRUE,1,0,356.6989042912227,177.38370758719682,92.82798655724,66.498443603515625
3247,558629448126144,-1999964.805701092,2885080.4491899903,2019,2019.6794520547944,53041,Lewis,7,Southwest,TRUE,1,0,0.08960542577863823,0.045430000864591806,0,52.07667541503906
3248,558629449126144,-2026968.3275131434,2886385.2704744283,2019,2019.268493150685,53041,Lewis,7,Southwest,TRUE,1,0,355.61733316031894,181.45515718294573,32.18014004187222,65.3936538696289
3249,558629450126144,-1983683.250927563,2903276.3510718485,2019,2019.6931506849314,53041,Lewis,7,Southwest,TRUE,1,0,231.183500353809,117.25754752627073,0.9277319103227594,74.33263397216797
3250,558629451126144,-2032104.0617182336,2929743.5571678546,2019,2019.6657534246576,53041,Lewis,7,Southwest,FALSE,0,0,0,0,0,39.71349334716797
3251,558629452126144,-2046655.4262854233,2925455.9718791647,2019,2019.690410958904,53041,Lewis,7,Southwest,TRUE,1,0,115.17141587301299,57.99966708389411,1.6191178299355011,53.79134750366211
3252,558629453126144,-2037584.0229097605,2911636.71876204,2019,2019.213698630137,53041,Lewis,7,Southwest,FALSE,0,0,0,0,0,27.438936233520508
3253,558629454126144,-2036748.4374622742,2894832.168462499,2019,2019.4493150684932,53041,Lewis,7,Southwest,TRUE,1,0,82.57305023803015,42.58074846129988,2.723341066900254,38.47639083862305
3254,558629455126144,-1969803.3536861604,2898161.57075678,2019,2019.5808219178082,53041,Lewis,7,Southwest,TRUE,0.968906,0.031094,73.06468081124252,37.11685785003365,0.3918930611202449,76.49516296386719
3255,558629456126144,-1957269.1885078233,2882830.520602612,2019,2019.4794520547946,53041,Lewis,7,Southwest,TRUE,1,0,717.80115330123,368.18170728754063,52.13127156026162,71.15057373046875
3256,558629457126144,-1971984.4849136781,2879208.8935106695,2019,2019.5397260273974,53041,Lewis,7,Southwest,TRUE,1,0,809.7823091794223,415.9722059964723,76.08757073094459,78.02937316894531
3257,558630893126144,-1946991.3709675604,2868901.349889636,2019,2019.654794520548,53041,Lewis,7,Southwest,TRUE,1,0,64.83183366347355,32.00742384118262,2.8878634187255954,74.30628967285156
3258,558630894126144,-1944777.725630069,2876823.355220858,2019,2019.7506849315068,53041,Lewis,7,Southwest,TRUE,1,0,224.6812923696758,115.49303576110132,3.449105471192537,78.39634704589844
3259,558630895126144,-1950927.933432199,2875531.1234495323,2019,2019.7589041095891,53041,Lewis,7,Southwest,TRUE,1,0,193.7115223375602,98.3746607681656,0.40304414055668863,75.31587982177734
3260,558630896126144,-1949742.520113354,2877701.8913175506,2019,2019.7808219178082,53041,Lewis,7,Southwest,TRUE,1,0,396.48873592477696,197.09816401456632,53.392990060699844,75.31587982177734
3261,558630897126144,-1949570.4880159153,2880246.1158157904,2019,2019.7780821917809,53041,Lewis,7,Southwest,TRUE,1,0,210.30356979330475,104.26060418569628,127.86359725348377,74.12785339355469
3262,558630898126144,-1948795.1100009982,2883673.7133094007,2019,2019.7835616438356,53041,Lewis,7,Southwest,TRUE,1,0,299.2118260556923,154.3629188839815,3.670566130776445,81.1068115234375
3263,558630899126144,-1945582.1649019276,2902003.854374734,2019,2019.9178082191781,53041,Lewis,7,Southwest,FALSE,0,1,0,0,0,64.85826110839844
3264,558630900126144,-1952537.7603349546,2890127.106493522,2019,2019.7671232876712,53041,Lewis,7,Southwest,TRUE,1,0,475.5798965150091,245.15563506566704,66.04969070591909,81.1997299194336
3265,558630908126144,-1962870.8782891822,2893149.0941479965,2019,2019.772602739726,53041,Lewis,7,Southwest,TRUE,1,0,612.4177295934917,312.1899286056592,59.559081415959625,79.559295654296875
3266,558630909126144,-1970660.6480476304,2878029.6157458583,2019,2019.613698630137,53041,Lewis,7,Southwest,TRUE,1,0,340.9625816375121,172.6644213508904,55.63523537719689,74.22615814208984
3267,558630910126144,-1965247.7294567693,2893899.13558354,2019,2019.5890410958905,53041,Lewis,7,Southwest,TRUE,1,0,91.50601687301278,46.409227775382625,88.82350146838789,79.559295654296875
3268,558630911126144,-1964315.734454911,2899168.370385855,2019,2019.517808219178,53041,Lewis,7,Southwest,TRUE,1,0,579.875813231371,287.73641880863676,54.3129975703333,76.04183197021484
3269,558630930126144,-2002703.5355901306,2909544.5660940832,2019,2019.4739726027397,53041,Lewis,7,Southwest,TRUE,1,0,464.77537050174925,239.23117546021916,34.328264154505774,80.236175537109375
3270,558630931126144,-2000171.6748419562,2904521.911363692,2019,2019.4657534246576,53041,Lewis,7,Southwest,TRUE,1,0,528.8598062553286,272.810336902838,40.628022519127946,78.35578155517578
3271,558630945126144,-1933765.8227660176,2893763.507826045,2019,2019.5917808219178,53041,Lewis,7,Southwest,TRUE,1,0,375.30608492395004,192.86400255999058,34.246065168996225,79.489776611328125
3272,619020031126144,-1939208.3738837352,2895413.312985568,2019,2019.5945205479452,53041,Lewis,7,Southwest,TRUE,0.648444,0.351556,365.9348943214892,187.73728434876162,18.47054215808655,77.28339385986328
3273,645308321126144,-1970577.387573017,2875671.973340877,2020,2020.7513661202186,53041,Lewis,7,Southwest,TRUE,1,0,62.735158173378906,31.632082278538444,2.4591101194027076,74.16395568847656
3274,645308322126144,-1958344.8576263515,2869114.757456512,2020,2020.5737704918033,53041,Lewis,7,Southwest,TRUE,1,0,253.57606583571243,129.27023718268757,45.54065609883454,74.462249755859375
3275,645308323126144,-1947616.8376643544,2867888.3790541966,2020,2020.5710382513662,53041,Lewis,7,Southwest,TRUE,0.775151,0,164.76772184764857,79.46266924538546,8.054292674702056,71.29694366455078
